window,symbol,cost,profit,duration,rtn
96,600881,0.0,0.0,0,0.0
97,000541,3802.6960000000004,156.9530000000002,15,0.0412741381377844
97,000543,0.0,0.0,0,0.0
97,000547,4673.844000000001,1290.2749999999996,22,0.27606291523636634
97,000552,0.0,0.0,0,0.0
97,000600,388.94939999999997,-10.378600000000006,8,-0.026683676591350975
97,000623,1746.187,16.113,10,0.009227534049904163
97,000690,23543.877999999997,0.0,0,0.0
97,000717,0.0,0.0,0,0.0
97,000718,0.0,0.0,0,0.0
97,000727,627.1112999999999,0.0,0,0.0
97,000732,0.0,0.0,0,0.0
97,000738,102.47040000000001,15.63839999999999,2,0.1526138279932545
97,000758,4460.521,0.0,0,0.0
97,600017,1028.04,0.0,0,0.0
97,600021,395.4614,0.0,0,0.0
97,600060,0.0,0.0,0,0.0
97,600160,6989.627199999998,0.0,0,0.0
97,600183,45.4147,2.427499999999995,6,0.053451855896879084
97,600282,11.2428,0.0,0,0.0
97,600298,2372.5151999999994,0.0,0,0.0
97,600325,1166.8708,7.865300000000019,9,0.0067405063182659295
97,600409,1022.4564,0.0,0,0.0
97,600418,0.0,0.0,0,0.0
97,600435,11422.189999999995,0.0,0,0.0
97,600500,1717.7919,0.0,0,0.0
97,600507,1329.3316000000002,0.0,0,0.0
97,600511,4300.172,0.0,0,0.0
97,600521,7046.652999999999,0.0,0,0.0
97,600536,0.0,0.0,0,0.0
97,600545,1475.3135000000004,3.0618999999999943,4,0.0020754232913885715
97,600549,0.0,0.0,0,0.0
97,600582,10565.701,0.0,0,0.0
97,600598,1218.3818,128.99450000000002,26,0.10587362680565321
97,600639,1201.9879999999998,0.0,0,0.0
97,600640,8153.56,241.07999999999993,14,0.029567452744568005
97,600657,0.0,0.0,0,0.0
97,600673,6687.045900000002,0.0,0,0.0
97,600694,0.0,0.0,0,0.0
97,600717,0.0,0.0,0,0.0
97,600750,14322.356000000002,15.775999999999954,2,0.0011014947540753737
97,600757,0.0,0.0,0,0.0
97,600839,11683.557,0.0,0,0.0
97,600848,2299.7394,431.3050999999996,34,0.18754520620901638
97,600863,0.0,0.0,0,0.0
97,600881,0.0,0.0,0,0.0
98,000541,5535.5545,0.0,0,0.0
98,000543,0.0,0.0,0,0.0
98,000547,9229.719000000003,1704.5749999999998,29,0.18468330400958027
98,000600,2796.6585999999998,-9.414399999999986,19,-0.0033663029159154384
98,000623,23362.179999999997,-70.096,11,-0.003000404927964771
98,000690,24806.089999999997,0.0,0,0.0
98,000717,0.0,0.0,0,0.0
98,000718,0.0,0.0,0,0.0
98,000727,688.2129,0.0,0,0.0
98,000729,1324.2042999999999,-13.194699999999997,6,-0.009964247963852707
98,000732,0.0,0.0,0,0.0
98,000738,0.0,0.0,0,0.0
98,000758,6724.673000000001,-12.71499999999999,1,-0.0018907982588893151
98,600017,1105.02,-2.460000000000001,3,-0.00222620405060542
98,600021,393.03790000000004,0.0,0,0.0
98,600160,7135.706199999998,0.0,0,0.0
98,600183,860.7558,0.0,0,0.0
98,600282,273.5208,4.859999999999999,11,0.0177683013503909
98,600298,3173.9928000000004,23.786399999999958,14,0.00749415688655625
98,600316,0.0,0.0,0,0.0
98,600325,2496.2755999999995,17.224400000000003,8,0.00690003940270057
98,600348,0.0,0.0,0,0.0
98,600409,1377.4063,-2.2575999999999965,3,-0.0016390225600100684
98,600418,0.0,0.0,0,0.0
98,600435,11829.360999999994,0.0,0,0.0
98,600486,2122.9250000000006,7.344799999999992,3,0.0034597548194118914
98,600500,1763.1587,0.0,0,0.0
98,600511,6285.85,-1.7789999999999964,3,-0.0002830166166866846
98,600521,12134.709000000003,0.0,0,0.0
98,600536,0.0,0.0,0,0.0
98,600545,1844.4063000000003,18.443600000000004,6,0.009999748970712147
98,600549,141.532,7.150999999999982,2,0.05052567617217295
98,600563,2280.1124999999997,563.9816000000005,51,0.24734814619892684
98,600582,10827.035,0.0,0,0.0
98,600598,1241.4566000000002,128.99450000000002,26,0.10390576682261787
98,600639,1620.6997000000001,0.0,0,0.0
98,600640,9275.576,303.2460000000001,16,0.0326929562110213
98,600657,4238.576,-34.63559999999998,3,-0.008171517981510768
98,600673,6955.407900000001,0.0,0,0.0
98,600694,4688.435,0.17799999999999727,3,3.796576042965238e-05
98,600717,259.694,-4.069000000000017,1,-0.015668440549261888
98,600757,0.0,0.0,0,0.0
98,600839,12112.980000000001,0.0,0,0.0
98,600848,2395.0865000000003,0.0,0,0.0
98,600862,0.0,0.0,0,0.0
98,600863,0.0,0.0,0,0.0
98,600875,0.0,0.0,0,0.0
98,600881,0.0,0.0,0,0.0
99,000541,6122.8715,0.0,2,0.0
99,000543,0.0,0.0,0,0.0
99,000547,16235.310000000007,0.0,0,0.0
99,000600,2702.5690000000004,-10.151800000000023,14,-0.003756351826724876
99,000723,1630.8605000000002,0.0,0,0.0
99,000727,93.09129999999999,-2.5431000000000026,7,-0.027318342315554762
99,000729,475.54750000000007,-42.437200000000075,9,-0.0892386144391466
99,000732,0.0,0.0,0,0.0
99,000738,0.0,0.0,0,0.0
99,600017,1237.1699999999998,0.0,0,0.0
99,600021,469.6718,0.0,0,0.0
99,600022,636.9890999999998,0.0,0,0.0
99,600060,121.458,-4.259,2,-0.03506561939106523
99,600160,7067.318199999998,0.0,0,0.0
99,600161,3729.258000000001,11.138999999999996,1,0.0029869212588670433
99,600298,4620.052800000002,0.0,0,0.0
99,600307,639.2074,-1.4890000000000008,2,-0.002329447374983457
99,600316,0.0,0.0,0,0.0
99,600325,2967.5320999999994,-12.34719999999993,10,-0.00416076375382761
99,600348,0.0,0.0,0,0.0
99,600388,0.0,0.0,0,0.0
